Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_577.jpg,0,1,0,0.9870025,99.84145,86.17636,1.229986,73.66907,-0.001114752
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_623.jpg,0,1,0,1.019106,99.85295,86.21513,1.228528,73.66363,-0.001091453
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_669.jpg,0,1,0,1.051135,99.87087,86.27542,1.217099,73.64407,-0.0006654799
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_714.jpg,0,1,0,1.100456,99.88329,86.31718,1.220255,73.65454,-0.0003781073
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_760.jpg,0,1,0,1.130505,99.89614,86.36035,1.228976,73.64781,-0.0007919772
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_807.jpg,0,1,0,1.158996,99.91595,86.42692,1.225486,73.63284,-0.0007455283
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_853.jpg,0,1,0,1.190743,99.92963,86.47285,1.2247,73.59218,-0.0004924998
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_896.jpg,0,1,0,1.236605,99.9437,86.52003,1.228616,73.56776,-0.0007187091
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_942.jpg,0,1,0,1.266079,99.95811,86.56831,1.229632,73.5579,-0.0008867281
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_02_989.jpg,0,1,0,1.29919,99.98049,86.64314,1.235685,73.5292,-0.0008629389
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_034.jpg,0,1,0,1.348121,99.99588,86.69449,1.237194,73.51382,-0.0007311741
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_080.jpg,0,1,0,1.379045,100.0117,86.74709,1.241224,73.49816,-0.0008125829
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_126.jpg,0,1,0,1.409104,100.036,86.82821,1.245471,73.48135,-0.0008427135
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_170.jpg,0,1,0,1.440947,100.0527,86.88373,1.245767,73.47439,-0.0009350231
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_216.jpg,0,1,0,1.48802,100.0698,86.94051,1.24843,73.46393,-0.0009321285
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_262.jpg,0,1,0,1.519187,100.0873,86.9985,1.252027,73.45525,-0.0009676899
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_308.jpg,0,1,0,1.551222,100.1142,87.08772,1.256859,73.44236,-0.0009505588
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_353.jpg,0,1,0,1.596715,100.1325,87.14861,1.257939,73.43769,-0.0009975147
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_398.jpg,0,1,0,1.627673,100.1513,87.21072,1.259997,73.42975,-0.0009841587
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_443.jpg,0,1,0,1.658478,100.1801,87.30613,1.2644,73.41725,-0.0009853079
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_490.jpg,0,1,0,1.689823,100.1997,87.37123,1.269265,73.41083,-0.001031425
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_535.jpg,0,1,0,1.735951,100.2197,87.43744,1.270244,73.40308,-0.001004792
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_581.jpg,0,1,0,1.765657,100.2401,87.50485,1.273571,73.3965,-0.001044677
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_627.jpg,0,1,0,1.796169,100.2714,87.60815,1.277535,73.38467,-0.001044838
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_671.jpg,0,0.8620508,0,1.826478,100.2926,87.67837,1.278661,73.37849,-0.001054273
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_716.jpg,-1.683676,0.72508,0,1.863419,100.3144,87.74946,1.278136,73.33677,-0.0004881198
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_763.jpg,-3.774512,0.585691,0,1.882333,100.3484,87.8571,1.274613,73.08144,0.000344236
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_809.jpg,-5.781834,0.4518695,0,1.896367,100.3722,87.92902,1.261595,72.74089,0.0001639242
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_855.jpg,-7.852274,0.3138402,0,1.909798,100.3973,88.00072,1.238098,72.26241,359.9822
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_901.jpg,-9.935781,0.1749396,0,1.913563,100.4236,88.07185,1.195708,71.65462,359.9453
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_947.jpg,-12.01883,0.03606987,0,1.912275,100.4655,88.17648,1.076926,70.47493,359.8504
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_03_992.jpg,-14.10337,0,0,1.904156,100.4953,88.24457,0.9630175,69.53599,359.7547
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_039.jpg,-15,0,0,1.897087,100.5265,88.31114,0.8224113,68.47964,359.6318
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_086.jpg,-15,0,0,1.891285,100.5754,88.40871,0.5731804,66.84719,359.4191
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_133.jpg,-15,0,0,1.885625,100.6092,88.4724,0.3876907,65.75932,359.2656
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_179.jpg,-15,0,0,1.876734,100.644,88.53501,0.1949101,64.68151,359.0976
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_227.jpg,-15,0,0,1.870724,100.6978,88.62766,359.9174,63.08906,358.8629
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_273.jpg,-15,0,0,1.8622,100.7343,88.69043,359.8231,62.09892,358.7976
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_321.jpg,-15,0,0,1.855259,100.7716,88.75381,359.8036,61.13023,358.8178
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_368.jpg,-15,0,0,1.844207,100.8311,88.84785,359.8687,59.64943,358.9143
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_415.jpg,-15,0,0,1.833046,100.8736,88.90891,359.949,58.58649,358.9612
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_463.jpg,-15,0,0,1.827399,100.9175,88.96841,0.01616143,57.47764,358.9797
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_510.jpg,-15,0,0,1.822726,100.9847,89.05461,0.04282903,55.80335,358.9775
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_557.jpg,-15,0,0,1.815921,101.0304,89.11045,0.03094329,54.69028,358.9625
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_603.jpg,-15,0,0,1.811305,101.1002,89.19196,359.9818,53.04352,358.9311
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_651.jpg,-15,0,0,1.806619,101.1479,89.24543,359.9666,51.97081,358.9168
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_697.jpg,-15,0,0,1.798229,101.1964,89.2981,359.9661,50.90485,358.9079
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_745.jpg,-13.2288,0,0,1.792881,101.2708,89.37545,359.9803,49.35067,358.8982
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_792.jpg,-11.12249,0,0,1.78729,101.321,89.42643,0.0007102063,48.43259,358.9109
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_839.jpg,-8.995338,0,0,1.784261,101.3712,89.47688,0.003034925,47.65195,358.9393
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_887.jpg,-6.869581,0,0,1.781226,101.4468,89.55169,359.9916,46.71157,358.9829
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_934.jpg,-4.808539,0.02524781,0,1.776253,101.4971,89.60136,359.9788,46.24136,359.0222
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_04_981.jpg,-2.678457,0.1672533,0,1.775029,101.5472,89.65112,359.9635,45.90351,359.0738
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_05_029.jpg,-0.5506825,0.3091049,0,1.778238,101.6221,89.72661,359.9477,45.65866,359.1786
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_05_076.jpg,0,0.4514608,0,1.789697,101.6721,89.77769,359.95,45.62348,359.2631
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_05_123.jpg,0,0.5930851,0,1.802089,101.7482,89.8554,359.9854,45.61367,359.3937
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_05_171.jpg,0,0.73476,0,1.818527,101.7998,89.90813,0.03678363,45.61275,359.4811
